dataset_id,query,seed,all_four_profiles_present,normalized_join_signature_match,case1_signature,case2_signature,case3_signature,case4_signature
tpcds_sf20_t8,Q43,15,1,1,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61
tpcds_sf20_t8,Q43,16,1,1,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81
tpcds_sf20_t8,Q43,17,1,1,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61
tpcds_sf20_t8,Q43,18,1,1,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81,70df2bb356f26f39ec21037843f6fb53a51077dabb7a53459697c148aa5c3c81
tpcds_sf20_t8,Q43,19,1,1,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61,bcf0fc969ab8c30734d1f4f9f7507f438ce03e748ce2172061ffc397ce8a1f61
tpcds_sf20_t8,Q44,0,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,1,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,2,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,3,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,4,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,5,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,6,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,7,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,8,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,9,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,10,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,11,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,12,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,13,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,14,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,15,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,16,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,17,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,18,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q44,19,1,1,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b,407af999cfa647bf4851542b07ae95c3e6c6bede12e811f3cd4c8d49cf2e511b
tpcds_sf20_t8,Q45,0,1,1,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f
tpcds_sf20_t8,Q45,1,1,1,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef
tpcds_sf20_t8,Q45,2,1,1,f3c5c14011726518549f10adeb4987342d52835116a02d179128a06de0808c6b,f3c5c14011726518549f10adeb4987342d52835116a02d179128a06de0808c6b,f3c5c14011726518549f10adeb4987342d52835116a02d179128a06de0808c6b,f3c5c14011726518549f10adeb4987342d52835116a02d179128a06de0808c6b
tpcds_sf20_t8,Q45,3,1,1,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f,d2ecf74f059b0297c30a4fa39016044e11977c3ea04a3da23f03ba1fdaae520f
tpcds_sf20_t8,Q45,4,1,1,de1fb42aba7b94da38228e5c37f0eb135bc368f0f6eb7a2a0d312bab16ad4732,de1fb42aba7b94da38228e5c37f0eb135bc368f0f6eb7a2a0d312bab16ad4732,de1fb42aba7b94da38228e5c37f0eb135bc368f0f6eb7a2a0d312bab16ad4732,de1fb42aba7b94da38228e5c37f0eb135bc368f0f6eb7a2a0d312bab16ad4732
tpcds_sf20_t8,Q45,5,1,1,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522
tpcds_sf20_t8,Q45,6,1,1,b882b16c722d190e92e0c7e2a213b20a49fbce99ae7570f2c4b954624490d0db,b882b16c722d190e92e0c7e2a213b20a49fbce99ae7570f2c4b954624490d0db,b882b16c722d190e92e0c7e2a213b20a49fbce99ae7570f2c4b954624490d0db,b882b16c722d190e92e0c7e2a213b20a49fbce99ae7570f2c4b954624490d0db
tpcds_sf20_t8,Q45,7,1,1,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b
tpcds_sf20_t8,Q45,8,1,1,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522
tpcds_sf20_t8,Q45,9,1,1,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b
tpcds_sf20_t8,Q45,10,1,1,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b
tpcds_sf20_t8,Q45,11,1,1,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522
tpcds_sf20_t8,Q45,12,1,1,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b,679426693f59ee52092d4618c00891a42c68fda874c9105a1de5ca75ecffbb2b
tpcds_sf20_t8,Q45,13,1,1,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b
tpcds_sf20_t8,Q45,14,1,1,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522
tpcds_sf20_t8,Q45,15,1,1,634a10df2092ab126fd3b60558e6ff253b59a7b5e23fd67d8b5b04ab7fce29ba,634a10df2092ab126fd3b60558e6ff253b59a7b5e23fd67d8b5b04ab7fce29ba,634a10df2092ab126fd3b60558e6ff253b59a7b5e23fd67d8b5b04ab7fce29ba,634a10df2092ab126fd3b60558e6ff253b59a7b5e23fd67d8b5b04ab7fce29ba
tpcds_sf20_t8,Q45,16,1,1,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b,46d421a3a4b3b40e9a2fa8bdc24db1dba2d27cf5fcd32d1e1d9c65de14fac51b
tpcds_sf20_t8,Q45,17,1,1,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522,594eeb152201c0349f7b960738cc68f97909627bc1334731979fb6c7d87a8522
tpcds_sf20_t8,Q45,18,1,1,69f2c2c974e8006a85613334493694ef8035f692ad2675eb556cccbeac08a325,69f2c2c974e8006a85613334493694ef8035f692ad2675eb556cccbeac08a325,69f2c2c974e8006a85613334493694ef8035f692ad2675eb556cccbeac08a325,69f2c2c974e8006a85613334493694ef8035f692ad2675eb556cccbeac08a325
tpcds_sf20_t8,Q45,19,1,1,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef,9ab0b9e8d775e86c788555b1932243fccd85e5b014aca6373756a17f0c341fef
tpcds_sf20_t8,Q46,0,1,1,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b
tpcds_sf20_t8,Q46,1,1,1,98fd6e035357c3c3d33543ca58bd4d029f437f8aedc1b96f43d87038e9c68ecb,98fd6e035357c3c3d33543ca58bd4d029f437f8aedc1b96f43d87038e9c68ecb,98fd6e035357c3c3d33543ca58bd4d029f437f8aedc1b96f43d87038e9c68ecb,98fd6e035357c3c3d33543ca58bd4d029f437f8aedc1b96f43d87038e9c68ecb
tpcds_sf20_t8,Q46,2,1,1,0a2fb7ab956b035cbdccf9e21c0c7ce9a01c2e1431caa74e5f56cdb8741ff340,0a2fb7ab956b035cbdccf9e21c0c7ce9a01c2e1431caa74e5f56cdb8741ff340,0a2fb7ab956b035cbdccf9e21c0c7ce9a01c2e1431caa74e5f56cdb8741ff340,0a2fb7ab956b035cbdccf9e21c0c7ce9a01c2e1431caa74e5f56cdb8741ff340
tpcds_sf20_t8,Q46,3,1,1,ae2654684936dbfa146dc3869864a67b1a5e33865b7d81a7e3f3cdc748072c15,ae2654684936dbfa146dc3869864a67b1a5e33865b7d81a7e3f3cdc748072c15,ae2654684936dbfa146dc3869864a67b1a5e33865b7d81a7e3f3cdc748072c15,ae2654684936dbfa146dc3869864a67b1a5e33865b7d81a7e3f3cdc748072c15
tpcds_sf20_t8,Q46,4,1,1,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05
tpcds_sf20_t8,Q46,5,1,1,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b
tpcds_sf20_t8,Q46,6,1,1,40f70784ad6120b7f6c62341d35975a91e250365dc6e4776377da250c3053647,40f70784ad6120b7f6c62341d35975a91e250365dc6e4776377da250c3053647,40f70784ad6120b7f6c62341d35975a91e250365dc6e4776377da250c3053647,40f70784ad6120b7f6c62341d35975a91e250365dc6e4776377da250c3053647
tpcds_sf20_t8,Q46,7,1,1,7c57ab3290aeb1d1481bfac14fe06b483be0eee192fb7ce6c8697279123f2dae,7c57ab3290aeb1d1481bfac14fe06b483be0eee192fb7ce6c8697279123f2dae,7c57ab3290aeb1d1481bfac14fe06b483be0eee192fb7ce6c8697279123f2dae,7c57ab3290aeb1d1481bfac14fe06b483be0eee192fb7ce6c8697279123f2dae
tpcds_sf20_t8,Q46,8,1,1,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b,82da053bc78e802e48dfa8c6022670f0558ff160ace7d7999b6b5f9244ee6b7b
tpcds_sf20_t8,Q46,9,1,1,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05
tpcds_sf20_t8,Q46,10,1,1,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c
tpcds_sf20_t8,Q46,11,1,1,1f53c9696efd61c8430555790a2c0caac1d2811748fb4cb104d98abf7ff6278a,1f53c9696efd61c8430555790a2c0caac1d2811748fb4cb104d98abf7ff6278a,1f53c9696efd61c8430555790a2c0caac1d2811748fb4cb104d98abf7ff6278a,1f53c9696efd61c8430555790a2c0caac1d2811748fb4cb104d98abf7ff6278a
tpcds_sf20_t8,Q46,12,1,1,585865756f1b9b9436837a21aff89a0d32e2e8db94f0f2c81c5f10a00b23b6eb,585865756f1b9b9436837a21aff89a0d32e2e8db94f0f2c81c5f10a00b23b6eb,585865756f1b9b9436837a21aff89a0d32e2e8db94f0f2c81c5f10a00b23b6eb,585865756f1b9b9436837a21aff89a0d32e2e8db94f0f2c81c5f10a00b23b6eb
tpcds_sf20_t8,Q46,13,1,1,3d02c7f5892694ac6d2937a6b08e7db750f9b85928daa5a18c2cd284ec88ba5b,3d02c7f5892694ac6d2937a6b08e7db750f9b85928daa5a18c2cd284ec88ba5b,3d02c7f5892694ac6d2937a6b08e7db750f9b85928daa5a18c2cd284ec88ba5b,3d02c7f5892694ac6d2937a6b08e7db750f9b85928daa5a18c2cd284ec88ba5b
tpcds_sf20_t8,Q46,14,1,1,2674ba86201e2748fcd46922dadcf7c37da406341ad775f40d521513e6008bb7,2674ba86201e2748fcd46922dadcf7c37da406341ad775f40d521513e6008bb7,2674ba86201e2748fcd46922dadcf7c37da406341ad775f40d521513e6008bb7,2674ba86201e2748fcd46922dadcf7c37da406341ad775f40d521513e6008bb7
tpcds_sf20_t8,Q46,15,1,1,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b,40ccb6603984427f33d9d6383f1c35f63811a39a450fef390f4ad83f4ac9844b
tpcds_sf20_t8,Q46,16,1,1,2734a7dff731388f6814384eedf2f9c42ccc61f10d8969822282b257efb4b897,2734a7dff731388f6814384eedf2f9c42ccc61f10d8969822282b257efb4b897,2734a7dff731388f6814384eedf2f9c42ccc61f10d8969822282b257efb4b897,2734a7dff731388f6814384eedf2f9c42ccc61f10d8969822282b257efb4b897
tpcds_sf20_t8,Q46,17,1,1,b22e60ac8681f5a0906043f812ea6cd291dde29a3944b1b4e42e9a181ef7e307,b22e60ac8681f5a0906043f812ea6cd291dde29a3944b1b4e42e9a181ef7e307,b22e60ac8681f5a0906043f812ea6cd291dde29a3944b1b4e42e9a181ef7e307,b22e60ac8681f5a0906043f812ea6cd291dde29a3944b1b4e42e9a181ef7e307
tpcds_sf20_t8,Q46,18,1,1,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c,cbae1b4e7b877f4932abd46d25a9f3f4315941496a0a046bb3dc98dfcd6efd4c
tpcds_sf20_t8,Q46,19,1,1,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05,8ff46130a71000ff50b015ff5dadda5398202e081efba67a2e545bfa1c229e05
tpcds_sf20_t8,Q47,0,1,1,d88a0e2b6386f1dd90a55492b0ebca110c000193d4663e26f31f169be6937400,d88a0e2b6386f1dd90a55492b0ebca110c000193d4663e26f31f169be6937400,d88a0e2b6386f1dd90a55492b0ebca110c000193d4663e26f31f169be6937400,d88a0e2b6386f1dd90a55492b0ebca110c000193d4663e26f31f169be6937400
tpcds_sf20_t8,Q47,1,1,1,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2
tpcds_sf20_t8,Q47,2,1,1,d91bcee3101a2fe175b7ca379383f39cecfea17fca1e3134b0abd2bf1e9f199e,d91bcee3101a2fe175b7ca379383f39cecfea17fca1e3134b0abd2bf1e9f199e,d91bcee3101a2fe175b7ca379383f39cecfea17fca1e3134b0abd2bf1e9f199e,d91bcee3101a2fe175b7ca379383f39cecfea17fca1e3134b0abd2bf1e9f199e
tpcds_sf20_t8,Q47,3,1,1,b015b656d0d6ab2ad03b94ff271988d2ddbe3c012bf43841a818a279fb1b98fb,b015b656d0d6ab2ad03b94ff271988d2ddbe3c012bf43841a818a279fb1b98fb,b015b656d0d6ab2ad03b94ff271988d2ddbe3c012bf43841a818a279fb1b98fb,b015b656d0d6ab2ad03b94ff271988d2ddbe3c012bf43841a818a279fb1b98fb
tpcds_sf20_t8,Q47,4,1,1,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2,737a47783052edfff2f63264bb9fcd03526977de6554fc4084d90ef607ddecb2
tpcds_sf20_t8,Q47,5,1,1,2a45f20e540e36e3c48efc75506a620851613895a4cd585759c72c4a87dabf20,2a45f20e540e36e3c48efc75506a620851613895a4cd585759c72c4a87dabf20,2a45f20e540e36e3c48efc75506a620851613895a4cd585759c72c4a87dabf20,2a45f20e540e36e3c48efc75506a620851613895a4cd585759c72c4a87dabf20
